siteID,date.Of.Encounter,ENCOUNTER.TYPE,bandNumber,age,sex,breedingCond,fat,mass,wing,tl,tarsus
AKREMICMA1,7/21/2014,Band,2641-85658,HY,U,J,NULL,45.03,87,96,23.8
AKREMICMA1,7/21/2014,Band,2641-85657,HY,U,J,NULL,36.81,84,94,24.4
AKREMICMA1,7/21/2014,Band,2641-85655,HY,U,J,NULL,44.94,86,93,24.5
AKREMICMA1,7/21/2014,Band,2641-85654,AHY,F,BP,NULL,49.35,89,93,24.3
AKREMICMA1,7/21/2014,Band,2691-06140,AHY,M,CP,NULL,20.78,62,65,22.1
AKREMICMA1,7/21/2014,Band,2691-06139,AHY,M,CP,NULL,21.14,62,62,21.3
AKREMICMA1,7/21/2014,Band,2691-06136,HY,U,J,NULL,22.45,68,68,22.3
STEPJANMA1,7/21/2014,Band,2730-27568,ASY,U,U,NULL,11.98,65,61,18.3
STEPJANMA1,7/21/2014,Band,2730-27569,HY,U,J,NULL,10.33,62,61,17.2
STEPJANMA1,7/21/2014,Band,2581-97904,AHY,M,CP,NULL,22.33,58,50,23
STEPJANMA1,7/21/2014,Band,2651-17162,ASY,M,CP,NULL,35.9,90,92,27.5
STEPJANMA1,7/21/2014,Band,2651-17161,SY,F,BP,NULL,34.4,83,91,28.3
STEPJANMA1,7/21/2014,Band,2581-97903,AHY,M,CP,NULL,20.73,62,65,21.2
STEPJANMA1,7/21/2014,Band,2581-97905,HY,U,J,NULL,18.27,61,59,22
DAVILAUMA1,7/22/2014,Band,1212-36695,ASY,M,CP,NULL,79.49,131,103,34
DAVILAUMA1,7/22/2014,Band,1212-36694,SY,F,BP,NULL,77.97,126,98,33.5
WESCCATMA1,7/22/2014,Band,2720-99577,AHY,F,BP,NULL,11.25,65,63,16.7
WESCCATMA1,7/22/2014,Band,2720-99580,ASY,U,U,NULL,11.09,64,63,16.4
DAVILAUMA1,7/22/2014,Band,2730-27570,AHY,M,CP,NULL,12.02,69,67,16.9
WESCCATMA1,7/22/2014,Band,2720-99582,HY,U,J,NULL,10.65,63,62,16
WESCCATMA1,7/22/2014,Band,2720-99574,HY,U,J,NULL,9.94,61,62,16
WESCCATMA1,7/22/2014,Band,2720-99576,HY,U,J,NULL,10.96,65,62,17.2
WESCCATMA1,7/22/2014,Band,2720-99578,HY,U,J,NULL,10.15,64,62,16.3
WESCCATMA1,7/22/2014,Band,2720-99579,ASY,F,BP,NULL,12.15,64,60,16.7
WESCCATMA1,7/22/2014,Band,2720-99575,HY,U,J,NULL,11.33,66,63,16.6
WESCCATMA1,7/22/2014,Band,2720-99581,HY,U,J,NULL,10.54,64,62,17.1
PARKFORMA1,7/23/2014,Band,1352-63526,SY,F,BP,NULL,77.81,122,90,35.2
PARKFORMA1,7/23/2014,Band,1352-63525,SY,F,BP,NULL,76.43,127,95,33
PARKFORMA1,7/23/2014,Band,2641-85661,HY,U,J,NULL,36.24,85,83,28
PARKFORMA1,7/23/2014,Band,2641-85663,AHY,M,CP,NULL,49.07,92,95,25.4
PARKFORMA1,7/23/2014,Band,2641-85662,AHY,F,BP,NULL,42.87,89,95,23.4
PARKFORMA1,7/23/2014,Band,2581-97906,HY,U,J,NULL,17.25,57,60,19.6
PARKFORMA1,7/23/2014,Band,2691-06141,AHY,M,CP,NULL,20.04,65,60,20.4
KISTSANMA1,7/24/2014,Band,2581-97907,AHY,U,U,NULL,21.85,60,62,22
KISTSANMA1,7/24/2014,Band,2651-17164,AHY,M,CP,NULL,49.15,95,104,25.2
KISTSANMA1,7/24/2014,Band,2651-17165,HY,U,J,NULL,36.51,83,89,21.2
KISTSANMA1,7/24/2014,Band,2651-17163,AHY,F,BP,NULL,40.58,91,97,24.9
ROSNEDWMA1,7/24/2014,Band,2641-85664,SY,M,CP,NULL,35.2,86,91,28
STEVSADMA1,7/25/2014,Band,1352-63527,HY,U,J,NULL,81.95,120.4,89,35.3
STEVSADMA1,7/25/2014,Band,1352-63528,HY,U,J,NULL,75.88,118,92,31.8
STEVSADMA1,7/25/2014,Band,2720-99585,AHY,U,U,NULL,12.27,60,58,16.1
STEVSADMA1,7/25/2014,Band,2720-99583,HY,U,J,NULL,10.31,61,58,15.2
STEVSADMA1,7/25/2014,Band,2720-99586,HY,U,J,NULL,11.29,66,65,16.3
STEVSADMA1,7/25/2014,Band,2720-99584,HY,U,J,NULL,12.27,66,65,16.7
STEVSADMA1,7/25/2014,Band,2641-85666,AHY,F,BP,NULL,37.68,85,88,27.7
STEVSADMA1,7/25/2014,Band,2641-85665,HY,U,J,NULL,45.37,91,97,24.3
STEVSADMA1,7/25/2014,Band,2691-06142,AHY,F,BP,NULL,19.91,63,61,21.3
MIRKJOEMA1,7/25/2014,Band,1212-36696,AHY,M,CP,NULL,75.63,126,93,33.5
MIRKJOEMA1,7/25/2014,Band,2581-97909,AHY,M,CP,NULL,21.34,63,53,22.2
MIRKJOEMA1,7/25/2014,Band,2651-17169,SY,M,CP,NULL,33.78,86,91,28.2
MIRKJOEMA1,7/25/2014,Band,2651-17168,ASY,F,BP,NULL,34.63,86,95,26.25
MIRKJOEMA1,7/25/2014,Band,2730-27571,AHY,M,CP,NULL,11.54,48,42,17.3
MIRKJOEMA1,7/25/2014,Band,2651-17167,HY,M,J,NULL,40.62,88,99,25.4
MIRKJOEMA1,7/25/2014,Band,2651-17166,AHY,M,CP,NULL,45.84,92,103,26.5
HENDANNMA1,7/26/2014,Band,2730-27574,HY,U,J,NULL,10.3,62,60,17.1
HENDANNMA1,7/26/2014,Band,2730-27575,HY,U,J,NULL,11.95,66,64,17.6
HENDANNMA1,7/26/2014,Band,2730-27573,HY,U,J,NULL,11.14,64,60,17.1
HENDANNMA1,7/26/2014,Band,2730-27572,AHY,U,U,NULL,11.47,62,60,17.1
SHEAMARMA1,7/26/2014,Band,2691-06143,AHY,F,BP,NULL,23.13,59,47,21.6
HENDANNMA1,7/26/2014,Band,2651-17170,HY,U,J,NULL,33.3,87,90,27.2
HENDANNMA1,7/26/2014,Recap,2561-86699,ASY,M,CP,NULL,34.44,87,95,27.2
SHEAMARMA1,7/26/2014,Band,2641-85667,ASY,M,CP,NULL,36.39,94,95,28.5
HENDANNMA1,7/26/2014,Recap,2561-86626,ASY,M,CP,NULL,38.38,90,94,28
HENDANNMA1,7/26/2014,Band,2581-97911,HY,U,J,NULL,21.19,65,70,23.5
HENDANNMA1,7/26/2014,Band,2581-97912,HY,U,J,NULL,19.84,62,65,21.9
HENDANNMA1,7/26/2014,Band,2581-97916,HY,U,J,NULL,20.2,64,64,19.5
HENDANNMA1,7/26/2014,Band,2581-97917,HY,U,J,NULL,20.19,62,67,21.6
HENDANNMA1,7/26/2014,Band,2581-97913,HY,U,J,NULL,21.68,64,66,22
SHEAMARMA1,7/26/2014,Band,2691-06145,AHY,M,CP,NULL,21.54,63,63,21.1
HENDANNMA1,7/26/2014,Band,2581-97914,HY,U,J,NULL,17.89,61,62,21.6
HENDANNMA1,7/26/2014,Band,2581-97910,AHY,F,BP,NULL,22.73,61,62,22.3
SHEAMARMA1,7/26/2014,Band,2691-06144,AHY,F,BP,NULL,19.33,59,61,19.5
HENDANNMA1,7/26/2014,Band,2581-97908,HY,U,J,NULL,19.56,62,65,21.6
HENDANNMA1,7/26/2014,Band,2581-97915,HY,U,J,NULL,20,61,62,21.4
HAMMSHIMA1,7/27/2014,Band,2720-99588,U,U,U,NULL,11.83,66,68,17
HAMMSHIMA1,7/27/2014,Band,2720-99589,HY,U,J,NULL,9.8,61,60,15.4
HAMMSHIMA1,7/27/2014,Band,2720-99587,HY,U,J,NULL,11.26,65,62,16.9
HAMMSHIMA1,7/27/2014,Recap,2291-44275,AHY,U,U,NULL,21.11,60,53,22.4
HAMMSHIMA1,7/27/2014,Band,2641-85668,ASY,F,BP,NULL,35.46,88,95,27.3
HAMMSHIMA1,7/27/2014,Band,2641-85669,SY,M,CP,NULL,36.43,86,94,28
HAMMSHIMA1,7/27/2014,Band,2641-85670,SY,F,U,NULL,37.24,86,90,27.5
BURNNIKMA1,7/29/2014,Band,2730-27576,HY,U,J,NULL,12.08,67,65,17.1
BURNNIKMA1,7/29/2014,Band,2581-97918,AHY,U,U,NULL,19.86,61,55,22
TOUCWENMA1,7/30/2014,Band,2720-99591,HY,U,J,NULL,11.75,66,65,16.3
TOUCWENMA1,7/30/2014,Band,2720-99590,HY,U,J,NULL,10.53,62,61,15.8
TOUCWENMA1,7/30/2014,Band,2641-85674,AHY,M,CP,NULL,36.02,89,96,27.5
TOUCWENMA1,7/30/2014,Band,2641-85672,HY,U,J,NULL,35.93,85,85,27.2
TOUCWENMA1,7/30/2014,Band,2641-85676,HY,U,J,NULL,34.57,86,82,28.1
TOUCWENMA1,7/30/2014,Band,2641-85671,AHY,M,CP,NULL,38.02,89,97,26.8
TOUCWENMA1,7/30/2014,Band,2641-85678,ASY,M,CP,NULL,33.72,89,96,26.5
TOUCWENMA1,7/30/2014,Band,2641-85675,HY,U,J,NULL,35.49,89,91,27.8
TOUCWENMA1,7/30/2014,Band,2641-85677,SY,F,BP,NULL,39.08,87,97,28.2
TOUCWENMA1,7/30/2014,Recap,1891-11049,ASY,F,BP,NULL,37.79,88,96,26.5
TOUCWENMA1,7/30/2014,Band,2641-85673,HY,U,J,NULL,38.87,86,90,27.3
ZEPKJANMA1,7/31/2014,Band,1212-36697,SY,M,CP,NULL,80.14,128,100,33
ZEPKJANMA1,7/31/2014,Band,1212-36698,SY,M,CP,NULL,79.25,130,100,34.1
KINGDAVMA1,7/31/2014,Band,1352-63529,ASY,M,CP,NULL,73.34,130,89,32.5
KINGDAVMA1,7/31/2014,Band,2720-99597,HY,U,J,NULL,10.89,64,62,16
KINGDAVMA1,7/31/2014,Band,2720-99593,AHY,U,U,NULL,11.16,67,64,16.6
KINGDAVMA1,7/31/2014,Band,2720-99596,HY,U,J,NULL,11.63,65,61,16.9
KINGDAVMA1,7/31/2014,Band,2720-99595,AHY,U,U,NULL,10.72,62,57,15.7
KINGDAVMA1,7/31/2014,Band,2720-99594,AHY,U,U,NULL,12.49,64,64,17.4
ZEPKJANMA1,7/31/2014,Band,2581-97919,AHY,U,U,NULL,20.86,60,50,22.4
KINGDAVMA1,7/31/2014,Band,2691-06146,AHY,F,BP,NULL,18.59,61,52,22.2
KINGDAVMA1,7/31/2014,Band,2641-85679,HY,U,J,NULL,38.95,90,92,27.1
KINGDAVMA1,7/31/2014,Band,2641-85680,HY,U,J,NULL,36.56,90,87,27.2
ZEPKJANMA1,7/31/2014,Band,2730-27577,AHY,F,BP,NULL,11.42,50,44,17.6
ZEPKJANMA1,7/31/2014,Recap,2561-86637,ASY,M,CP,NULL,47.88,96,94,25.8
ZEPKJANMA1,7/31/2014,Band,2581-97920,AHY,M,CP,NULL,22.49,64,66,21.1
VARLKARMA1,8/1/2014,Band,2730-27579,AHY,U,U,NULL,11.58,67,62,18.6
VARLKARMA1,8/1/2014,Band,2730-27578,HY,U,J,NULL,18.73,63,62,16.3
VARLKARMA1,8/1/2014,Band,2581-97921,U,U,U,NULL,17.71,58,47,21.1
VARLKARMA1,8/1/2014,Band,2651-17171,ASY,M,CP,NULL,36.49,92,99,29.1
BRIDNATMA1,8/2/2014,Band,1352-63530,HY,U,J,NULL,69.62,121,100,33.5
BRIDNATMA1,8/2/2014,Recap,2660-85447,AHY,U,U,NULL,12.16,68,63,18.1
BRIDNATMA1,8/2/2014,Band,2720-99600,U,U,U,NULL,12.44,66,62,18
BRIDNATMA1,8/2/2014,Band,2720-99598,HY,U,J,NULL,10.36,48,41,18
BRIDNATMA1,8/2/2014,Recap,2561-86664,AHY,F,BP,NULL,42.04,89,100,24.7
BRIDNATMA1,8/2/2014,Recap,2561-86663,AHY,M,CP,NULL,42.27,94,101,25.5
FORTMARMA1,8/4/2014,Band,2691-06147,AHY,M,CP,NULL,20,60,52,21
FORTMARMA1,8/4/2014,Band,2720-99606,HY,U,J,NULL,9.85,47,39,16.5
FORTMARMA1,8/4/2014,Band,2641-85682,AHY,M,CP,NULL,43.64,94,100,25.2
FORTMARMA1,8/4/2014,Band,2641-85681,AHY,F,BP,NULL,40.93,89,92,23.9
FORTMARMA1,8/4/2014,Band,2691-06148,HY,U,J,NULL,20.85,64,61,21.7
LERMSUSMA1,5/5/2015,Band,2750-35002,SY,M,CP,NULL,12.32,64,60,20.15
LERMSUSMA1,5/5/2015,Band,2750-35001,AHY,M,CP,NULL,12.35,65,64,19.85
AKREMICMA1,5/6/2015,Band,2750-35004,SY,M,CP,NULL,10.88,62,60,17.77
AKREMICMA1,5/6/2015,Band,2750-35003,SY,M,CP,NULL,12.89,67,60,16.51
AKREMICMA1,5/6/2015,Band,2750-35006,ASY,M,CP,NULL,11.85,68,62,17.6
AKREMICMA1,5/6/2015,Band,2750-35008,ASY,M,CP,NULL,12.5,66,64,17.9
AKREMICMA1,5/6/2015,Band,2750-35009,SY,F,BP,NULL,11.66,60,58,16.2
AKREMICMA1,5/6/2015,Band,2750-35005,ASY,M,CP,NULL,10.72,62,58,16.51
AKREMICMA1,5/6/2015,Band,2651-17047,ASY,M,CP,NULL,37.73,92,92,27.81
AKREMICMA1,5/6/2015,Band,2651-17046,AHY,M,CP,NULL,37.26,88,92,27.9
AKREMICMA1,5/6/2015,Band,2750-35007,ASY,M,CP,NULL,11.1,54,42,17.7
AKREMICMA1,5/6/2015,Recap,2691-06139,AHY,M,CP,NULL,20.13,63,64,21.1
AKREMICMA1,5/6/2015,Band,2291-44231,AHY,M,CP,NULL,22.8,67,65,21.9
KANEBRIMA1,5/7/2015,Band,2750-35010,AHY,U,U,NULL,10.74,61,56,16.7
KANEBRIMA1,5/7/2015,Band,2750-35011,AHY,U,U,NULL,11.52,62,58,18.5
KANEBRIMA1,5/7/2015,Band,2750-35012,AHY,F,BP,NULL,21.62,83,68,17.59
GILLESMA1,5/8/2015,Band,2570-35014,AHY,M,CP,NULL,12.06,67,63,17.75
GILLESMA1,5/8/2015,Band,2570-35013,ASY,M,CP,NULL,12.37,65,60,17.09
ATHEJIMMA1,5/9/2015,Band,2720-99609,AHY,F,BP,NULL,13.46,63,62,17.49
ATHEJIMMA1,5/9/2015,Band,2720-99610,AHY,M,CP,NULL,11.49,62,62,17.28
ATHEJIMMA1,5/9/2015,Band,2720-99608,AHY,F,BP,NULL,21.55,82,67,17.4
ATHEJIMMA1,5/9/2015,Band,2720-99607,AHY,U,U,NULL,22.62,88,72,18.25
ATHEJIMMA1,5/9/2015,Band,2651-43210,ASY,U,U,NULL,35.94,88,98,29.39
ATHEJIMMA1,5/9/2015,Band,2651-43211,ASY,U,U,NULL,35.52,95,98,29.31
ATHEJIMMA1,5/9/2015,Band,2651-43212,SY,U,U,NULL,38.66,86,92,28.7
ATHEJIMMA1,5/9/2015,Band,2651-43213,ASY,U,U,NULL,36.35,89,94,28.42
ATHEJIMMA1,5/9/2015,Band,2651-43214,AHY,M,CP,NULL,45.54,93,101,25.75
RYANJOSMA1,5/11/2015,Band,1212-27602,AHY,M,CP,NULL,NULL,NULL,NULL,NULL
RYANJOSMA1,5/11/2015,Band,1212-27601,AHY,F,BP,NULL,82.2,120,90,33.1
RYANJOSMA1,5/11/2015,Band,2291-44232,AHY,M,CP,NULL,23.52,61,51,23.25
RYANJOSMA1,5/11/2015,Band,2651-17048,SY,M,CP,NULL,35.94,89,90,27.2
RYANJOSMA1,5/11/2015,Band,2750-35016,AHY,U,U,NULL,10.42,52,40,17.4
RYANJOSMA1,5/11/2015,Band,2750-35015,AHY,U,U,NULL,10.8,48,41,17.4
SURNSANMA1,5/11/2015,Band,2651-43215,ASY,U,U,NULL,41.52,89,95,29.35
SURNSANMA1,5/11/2015,Band,2651-43217,ASY,U,U,NULL,33.15,85,91,27.75
SURNSANMA1,5/11/2015,Band,2651-43218,ASY,U,U,NULL,34.36,84,87,27.89
SURNSANMA1,5/11/2015,Recap,1891-11058,ASY,U,U,NULL,34.44,87,96,27
SURNSANMA1,5/11/2015,Band,2720-99611,AHY,U,U,NULL,12.16,49,44,17.39
SURNSANMA1,5/11/2015,Band,2720-99612,AHY,M,CP,NULL,11.09,51,45,18.11
SURNSANMA1,5/11/2015,Band,2651-43216,AHY,M,CP,NULL,47.19,95,107,25.89
SURNSANMA1,5/11/2015,Band,2571-83110,AHY,M,CP,NULL,20.35,62,64,20.8
VERSMATMA1,5/12/2015,Band,2720-99613,AHY,F,BP,NULL,13.04,61,62,17.49
VERSMATMA1,5/12/2015,Band,2720-99614,AHY,M,CP,NULL,10.91,65,59,17.65
VERSMATMA1,5/12/2015,Band,2651-43219,ASY,U,U,NULL,33.69,89,96,28.39
VERSMATMA1,5/12/2015,Band,2720-99615,AHY,M,CP,NULL,10.75,51,43,17.45
VERSMATMA1,5/12/2015,Band,2571-83112,AHY,F,BP,NULL,21.12,61,64,21.2
VERSMATMA1,5/12/2015,Band,2571-83111,AHY,M,CP,NULL,21.09,65,66,22.07
FAERHOWMA1,5/13/2015,Band,2750-35017,AHY,U,U,NULL,11.41,65,60,NULL
FAERHOWMA1,5/13/2015,Band,2750-35020,AHY,F,BP,NULL,12.49,61,61,17.35
FAERHOWMA1,5/13/2015,Band,2750-35018,AHY,M,CP,NULL,10.49,66,61,17.8
FAERHOWMA1,5/13/2015,Band,2750-35019,AHY,M,CP,NULL,12.08,65,61,17.7
FAERHOWMA1,5/13/2015,Band,2651-17049,SY,M,CP,NULL,35.25,88,91,30.08
FAERHOWMA1,5/13/2015,Recap,2371-04365,SY,M,CP,NULL,20.95,63,66,21.2
LANGPETMA1,5/14/2015,Band,1212-27603,ASY,M,CP,NULL,81.9,135,105,37.4
LANGPETMA1,5/14/2015,Band,2750-35021,ASY,U,U,NULL,11.97,65,63,17.5
HALALEEMA1,5/14/2015,Band,2720-99618,AHY,M,CP,NULL,11.22,65,65,16.91
HALALEEMA1,5/14/2015,Band,2720-99617,AHY,F,BP,NULL,18.23,78,67,18.09
HALALEEMA1,5/14/2015,Band,2651-43220,ASY,U,U,NULL,34.29,88,95,28.81
HALALEEMA1,5/14/2015,Band,2720-99616,AHY,M,CP,NULL,11.24,49,41,17.5
VEARRICMA1,5/15/2015,Band,2651-43221,SY,U,U,NULL,33.93,89,100,29.21
VEARRICMA1,5/15/2015,Band,2651-43222,ASY,U,U,NULL,34.4,89,96,28.11
WILLJUDMA1,5/15/2015,Band,2651-17050,AHY,M,CP,NULL,34.71,83,85,27.4
VEARRICMA1,5/15/2015,Band,2651-43223,AHY,M,CP,NULL,43.9,95,104,25.18
WILLJUDMA1,5/15/2015,Band,2291-44233,AHY,M,CP,NULL,22.97,69,71,21.8
LEWASUSMA1,5/16/2015,Band,2750-35023,ASY,M,CP,NULL,11.92,66,62,17.85
ROSEJOSMA1,5/16/2015,Band,2720-99619,AHY,M,CP,NULL,11.54,64,62,19.56
ROSEJOSMA1,5/16/2015,Band,2720-99621,AHY,U,U,NULL,11.8,67,66,17.61
LEWASUSMA1,5/16/2015,Band,2750-35022,SY,M,CP,NULL,11.38,67,60,17.8
LEWASUSMA1,5/16/2015,Band,2750-35024,AHY,F,BP,NULL,11.45,62,60,16.7
ROSEJOSMA1,5/16/2015,Band,2720-99620,AHY,F,BP,NULL,20.37,82,71,19.89
LEWASUSMA1,5/16/2015,Band,2651-17051,AHY,M,CP,NULL,42.16,89,95,27.5
ROSEJOSMA1,5/16/2015,Band,2651-43224,AHY,F,BP,NULL,48.27,90,100,25.71
ROSEJOSMA1,5/16/2015,Band,2571-83113,AHY,M,CP,NULL,22.31,65,66,24.2
LEWASUSMA1,5/16/2015,Band,2291-44234,AHY,F,BP,NULL,24.23,60,62.5,21.1
HAMMSHIMA1,5/17/2015,Band,2651-17053,AHY,M,CP,NULL,36.29,88,93,28.8
HAMMSHIMA1,5/17/2015,Band,2750-35025,AHY,U,U,NULL,10.94,51,42,16.8
JONEJULMA1,5/18/2015,Band,2720-99622,AHY,M,CP,NULL,11.72,64,60,17.72
JONEJULMA1,5/18/2015,Band,2720-99625,AHY,M,CP,NULL,11.55,67,62,17.85
JONEJULMA1,5/18/2015,Band,2720-99623,AHY,F,BP,NULL,11.8,60,62,16.95
JONEJULMA1,5/18/2015,Band,2720-99624,AHY,F,BP,NULL,10.88,60,57,17.21
JONEJULMA1,5/18/2015,Band,2720-99626,AHY,M,CP,NULL,12.68,62,61,18.41
JONEJULMA1,5/18/2015,Band,2651-43225,SY,U,U,NULL,36.96,82,90,27.35
JONEJULMA1,5/18/2015,Recap,1891-11063,ASY,M,CP,NULL,34.8,89,96,28.45
JONEJULMA1,5/18/2015,Band,2651-43226,SY,U,U,NULL,34.09,85,89,26.49
WHELGWEMA1,5/18/2015,Band,2750-35027,AHY,F,BP,NULL,12.65,65,62,16.6
WHELGWEMA1,5/18/2015,Band,2750-35026,AHY,U,U,NULL,10.69,51,41,17.4
WHELGWEMA1,5/18/2015,Band,2750-35028,ASY,M,CP,NULL,10.7,49,44,16.5
CALVCARMA1,5/19/2015,Band,1352-63531,AHY,M,CP,NULL,68.96,123,92,33.75
CALVCARMA1,5/19/2015,Band,2571-83114,AHY,M,CP,NULL,19.48,63,64,21.7
REIDLOLMA1,5/20/2015,Band,1352-63532,AHY,M,CP,NULL,75.91,126,102,34.05
PIEPSUSMA1,5/20/2015,Recap,2651-17102,ASY,M,CP,NULL,36.64,95,99,28.2
REIDLOLMA1,5/20/2015,Recap,2651-17126,ASY,F,BP,NULL,41.21,86,95,26.71
REIDLOLMA1,5/20/2015,Band,2720-99627,AHY,F,BP,NULL,12.2,48,44,17.9
PIEPSUSMA1,5/20/2015,Band,2750-35029,AHY,M,CP,NULL,11.47,50,47,17.4
PIEPSUSMA1,5/20/2015,Band,2651-17052,AHY,F,BP,NULL,38.56,88,97,25.6
PIEPSUSMA1,5/20/2015,Recap,1891-11088,SY,M,CP,NULL,43.78,95,100,23.1
REIDLOLMA1,5/20/2015,Band,2571-83115,AHY,M,CP,NULL,21.59,62,63,22.2
RICHALMA1,5/21/2015,Band,1352-63533,AHY,M,CP,NULL,68.88,122,94,32.41
WESCCATMA1,5/21/2015,Recap,2540-94515,SY,F,BP,NULL,12.05,61,58,16.7
WESCCATMA1,5/21/2015,Recap,2720-99575,AHY,M,CP,NULL,11.45,65,62,17
WESCCATMA1,5/21/2015,Band,2750-35033,AHY,M,CP,NULL,11.5,66,62,16.7
WESCCATMA1,5/21/2015,Band,2750-35030,SY,M,CP,NULL,12.05,68.5,63,16.8
RICHALMA1,5/21/2015,Band,2720-99628,AHY,F,BP,NULL,20.5,79,65,18.55
RICHALMA1,5/21/2015,Band,2651-43227,ASY,M,CP,NULL,39.42,91,96,28.9
WESCCATMA1,5/21/2015,Band,2750-35031,AHY,M,CP,NULL,10.79,50,39,16.6
WESCCATMA1,5/21/2015,Band,2750-35032,ASY,F,BP,NULL,14.3,51,39,16.8
WESCCATMA1,5/21/2015,Band,2750-35034,AHY,F,BP,NULL,10.4,46,39,16.6
RICHALMA1,5/21/2015,Band,2571-83116,AHY,M,CP,NULL,21.96,66,68,22.82
RICHALMA1,5/21/2015,Band,2571-83117,AHY,F,BP,NULL,21.88,62,66,21.91
HILLSALMA1,5/22/2015,Band,1352-63534,AHY,U,U,NULL,79.93,129,96,33.29
HILLSALMA1,5/22/2015,Band,2720-99630,AHY,M,CP,NULL,12.89,65,64,17.88
KLOTBRUMA1,5/22/2015,Band,2750-35035,AHY,F,BP,NULL,18.12,79,64,16.8
KLOTBRUMA1,5/22/2015,Band,2750-35036,AHY,F,BP,NULL,17.72,80,67,17.9
HILLSALMA1,5/22/2015,Band,2651-43230,ASY,F,BP,NULL,41.86,89,97,29.25
HILLSALMA1,5/22/2015,Band,2651-43228,ASY,U,U,NULL,42.45,88,90,27.5
KLOTBRUMA1,5/22/2015,Band,2651-17054,AHY,U,U,NULL,36,88,93,28.85
HILLSALMA1,5/22/2015,Band,2651-43229,SY,U,U,NULL,NULL,85,93,28.21
KLOTBRUMA1,5/22/2015,Band,2651-17056,AHY,M,CP,NULL,37.39,89,92,29.5
KLOTBRUMA1,5/22/2015,Band,2651-17055,AHY,M,CP,NULL,36.53,90,98,29.4
HILLSALMA1,5/22/2015,Band,2720-99629,AHY,M,CP,NULL,11.97,50,44,17.22
KLOTBRUMA1,5/22/2015,Band,2291-44236,AHY,F,BP,NULL,22.66,59,60,21
KLOTBRUMA1,5/22/2015,Band,2291-44235,AHY,M,CP,NULL,21.31,67,66,21.7
MALTELIMA1,5/23/2015,Band,1352-63536,ASY,M,CP,NULL,74.75,120,95,33.11
MALTELIMA1,5/23/2015,Band,1352-63537,ASY,M,CP,NULL,76.48,122,95,34.18
MALTELIMA1,5/23/2015,Band,1352-63535,ASY,F,BP,NULL,76.88,125,97,33.35
MALTELIMA1,5/23/2015,Band,2720-99631,AHY,U,U,NULL,9.96,61,57,16.55
BAKENANMA1,5/23/2015,Band,2750-35037,AHY,M,CP,NULL,12.21,67.5,63,17.2
BAKENANMA1,5/23/2015,Band,2750-35038,AHY,F,BP,NULL,10.82,60,58,15.1
BAKENANMA1,5/23/2015,Band,2561-17057,SY,U,U,NULL,38.04,90,91.5,29.5
MALTELIMA1,5/23/2015,Band,2720-99632,AHY,U,U,NULL,12.21,48,41,16.49
SLONSUSMA1,5/24/2015,Band,2651-17059,AHY,M,CP,NULL,38.28,93,92,28.25
SLONSUSMA1,5/24/2015,Band,2651-17058,AHY,M,CP,NULL,47.44,93,95,26.6
BRIDNATMA1,5/25/2015,Band,2720-99634,AHY,"M
",CP,NULL,11.77,65,60,17.3
BRIDNATMA1,5/25/2015,Recap,2720-99600,AHY,M,CP,NULL,11.63,65,64,17.35
BRIDNATMA1,5/25/2015,Band,2571-83118,AHY,U,U,NULL,21.96,58,48,22.18
BRIDNATMA1,5/25/2015,Band,2651-43234,AHY,M,CP,NULL,35.73,85,90,28.23
BRIDNATMA1,5/25/2015,Band,2651-43233,ASY,M,CP,NULL,38.62,89.5,89,28.1
BRIDNATMA1,5/25/2015,Band,2651-43232,SY,M,CP,NULL,35.85,89,95,28
BRIDNATMA1,5/25/2015,Band,2651-43231,ASY,U,U,NULL,34.24,88,93,26.39
BRIDNATMA1,5/25/2015,Band,2720-99633,AHY,M,CP,NULL,11.4,51,44,17.69
HIGGBETMA1,5/26/2015,Band,2720-99635,AHY,M,CP,NULL,11.19,63,57,16.62
BODKANNMA1,5/26/2015,Band,2750-35041,AHY,U,U,NULL,11.29,68,65.5,15.5
BODKANNMA1,5/26/2015,Band,2750-35040,AHY,F,BP,NULL,12.63,62.5,60,16.7
BODKANNMA1,5/26/2015,Band,2750-35039,AHY,M,CP,NULL,12.02,67,65,16.4
BODKANNMA1,5/26/2015,Band,2750-35042,AHY,M,BP,NULL,11.29,66,65,16.5
HIGGBETMA1,5/26/2015,Recap,2651-17117,ASY,M,CP,NULL,34.89,91,101,28.45
BODKANNMA1,5/26/2015,Band,2651-17060,AHY,U,U,NULL,34.22,88,91,28.75
HIGGBETMA1,5/26/2015,Band,2651-43235,AHY,M,CP,NULL,36.14,91,96,28.21
BODKANNMA1,5/26/2015,Recap,2561-86644,AHY,M,CP,NULL,46.67,95,105,28
BODKANNMA1,5/26/2015,Recap,2691-06105,AHY,F,BP,NULL,21.42,61,66,20.2
BODKANNMA1,5/26/2015,Recap,2691-06106,AHY,M,CP,NULL,20.2,66,71,22.45
HAZZANNMA1,5/27/2015,Band,1352-63538,ASY,F,BP,NULL,83.16,124,94,34.19
HAZZANNMA1,5/27/2015,Band,2720-99636,AHY,M,CP,NULL,11.7,64,60,16.35
HAZZANNMA1,5/27/2015,Band,2651-43236,AHY,M,CP,NULL,37.19,88,98,27.79
BENNBILMA1,5/28/2015,Band,2720-99640,AHY,M,CP,NULL,12.44,65,65,19.28
